"id","safra","y","VAR_1","VAR_2","VAR_3","VAR_4","VAR_5","VAR_6","VAR_7","VAR_8","VAR_9","VAR_10","VAR_11","VAR_12","VAR_13","VAR_14","VAR_15","VAR_16","VAR_17","VAR_18","VAR_19","VAR_20","VAR_21","VAR_22","VAR_23","VAR_24","VAR_25","VAR_26","VAR_27","VAR_28","VAR_29","VAR_30","VAR_31","VAR_32","VAR_33","VAR_34","VAR_35","VAR_36","VAR_37","VAR_38","VAR_39","VAR_40","VAR_41","VAR_42","VAR_43","VAR_44","VAR_45","VAR_46","VAR_47","VAR_48","VAR_49","VAR_50","VAR_51","VAR_52","VAR_53","VAR_54","VAR_55","VAR_56","VAR_57","VAR_58","VAR_59","VAR_60","VAR_61","VAR_62","VAR_63","VAR_64","VAR_65","VAR_66","VAR_67","VAR_68","VAR_69","VAR_70","VAR_71","VAR_72","VAR_73","VAR_74","VAR_75","VAR_76","VAR_77","VAR_78"
55,"201409",1,0,0,0,0,115.11,2692,75.74,NA,2500,NA,48.65,NA,133.11,301,50.96,NA,5759.03,9,10,12,80,13,NA,326.87,0,232,NA,0,8,3000,NA,0.133832912727673,3,NA,175.97,5.05,8,230.88,453,0,26.52,8,NA,1,517.31,8,NA,8,26.52,442,234,150.96,6518.06,2500,315.52,442,39,323,322.73,-0.231735369185606,5.05,NA,252.28,1,420,NA,-25,8,NA,NA,0,120,0,0,1326,390.92,NA,0
56,"201410",0,NA,NA,NA,NA,NA,NA,NA,NA,500,NA,NA,NA,NA,302,NA,NA,500,NA,NA,12,NA,NA,NA,NA,NA,0,NA,NA,-1,500,NA,0.133832912727673,NA,NA,NA,0,-1,NA,NA,NA,0,-1,NA,NA,NA,-1,NA,-1,0,74.04,302,NA,600,500,74.04,74.04,56,NA,NA,0.242879678877368,0,NA,74.04,0,NA,NA,-33,-1,NA,NA,0,NA,0,0,222.12,NA,NA,0
57,"201401",1,11,0,0,0,60.47,1626,31.19,NA,800,129,51.91,148,NA,NA,NA,55,800,5,5,10,269,6,27.7,457.67,4,NA,NA,8,NA,800,15,0.133832912727673,1,NA,519.1,NA,NA,218.33,NA,2,NA,NA,12,6,NA,NA,0,NA,NA,NA,NA,NA,1600,NA,NA,NA,66,298,276.74,0.534878115446101,NA,418,NA,0,1105.62,7,NA,NA,193.9,NA,NA,134,NA,NA,NA,135.87,63.94,NA
58,"201410",0,0,0,0,0,NA,NA,NA,NA,1200,NA,NA,NA,NA,1247,NA,0,3300,NA,NA,12,NA,NA,NA,NA,NA,1093,NA,NA,20,2400,0,0.133832912727673,NA,NA,NA,10.71,20,NA,NA,NA,7.14,20,NA,NA,NA,20,0,20,14.28,178.25,367,NA,4000,1950,178.25,178.25,70,NA,NA,0.721630021341369,7.14,NA,178.25,0,NA,NA,-1,17,NA,NA,3,NA,3,3,356.5,NA,NA,3
59,"201411",0,16,0,0,0,NA,2117,NA,NA,2289.18,115,NA,399,35.96,561,NA,42,500,29,19,12,714,22,24.12,NA,7,400,529,7,NA,2289.18,0,0.133832912727673,3,NA,NA,NA,NA,NA,187,4,NA,13,12,6,287.68,13,42.6,NA,NA,NA,561,NA,NA,2789.18,NA,NA,44,NA,134.05,-0.059298901120992,NA,418,NA,0,NA,7,-29,NA,168.84,10.17,0,495,0,0,NA,189.53,52.86,0
60,"201405",1,90,0,1,1,46.63,624,NA,39.99,1878.36,NA,19.99,NA,51.16,NA,NA,NA,NA,NA,0,12,NA,0,NA,119.95,0,NA,NA,0,NA,1878.36,NA,0.133832912727673,0,199.97,99.97,NA,NA,NA,254,0,NA,NA,NA,0,255.88,NA,NA,NA,NA,NA,NA,NA,1878.36,1878.36,NA,NA,35,117,39.71,-0.30845333657335,NA,NA,NA,1,1656.17,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,101,NA,NA
61,"201405",1,78,0,1,1,NA,2125,NA,39.99,1500,171,NA,331,NA,1099,NA,356,2400,68,19,12,806,22,139.95,NA,5,763,650,12,-86,1500,43,0.133832912727673,3,39.99,NA,NA,-178,NA,NA,6,NA,0,12,9,NA,15,0,-269,NA,219.37,453,NA,7425,3643.75,219.37,219.37,29,NA,146.98,-0.411786729965823,NA,2926,219.37,0,470.01,4,-2831,-269,173.94,0,0,60,0,0,NA,363.77,0,0
62,"201410",0,0,0,0,0,NA,241,127.21,14.68,320,NA,134.57,NA,NA,NA,NA,NA,1425.9,NA,0,6,NA,0,NA,NA,0,NA,NA,0,NA,640,NA,0.0571981886428283,0,117.44,564.9,NA,NA,254.44,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NA,NA,41,NA,NA,-0.133343746407103,NA,NA,NA,1,274.99,NA,NA,NA,NA,NA,NA,-46,NA,NA,NA,NA,NA,NA
63,"201404",0,0,0,0,0,NA,276,NA,4.99,1000,NA,76.75,NA,NA,NA,50.57,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1000,NA,0.090634138151029,0,4.99,383.79,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,252.88,1000,NA,NA,NA,73,NA,NA,0.721630021341369,NA,NA,NA,1,693.97,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA
64,"201407",0,11,0,0,0,72.55,733,62.25,NA,600,219,NA,NA,53.3,NA,NA,NA,NA,NA,0,6,NA,0,73.29,362.81,0,NA,637,0,NA,600,NA,0.133832912727673,0,NA,NA,NA,NA,221.32,159,0,NA,NA,NA,0,159.92,NA,NA,NA,NA,NA,NA,NA,600,600,NA,NA,41,360,270.29,-0.133343746407103,NA,NA,NA,1,1117.39,3,NA,NA,219.88,NA,NA,188,NA,NA,NA,411.98,0,NA
65,"201406",0,0,0,0,0,NA,694,NA,18.98,1000,NA,19.99,NA,38.38,174,NA,NA,2500,NA,0,6,NA,0,NA,NA,0,0,NA,0,0,1000,NA,0.133832912727673,0,37.96,19.99,NA,0,NA,191,0,0,0,NA,0,191.94,0,NA,0,0,207.56,174,NA,2600,1000,NA,207.56,71,NA,198.81,0.721630021341369,NA,NA,NA,1,562.04,NA,-15,0,NA,NA,0,24,0,0,415.12,250.35,NA,0
66,"201403",1,28,0,0,0,39.77,995,17.63,NA,1000,221,23.32,NA,NA,747,NA,0,800,NA,0,10,NA,0,48.58,198.87,0,661,NA,0,NA,1000,0,0.133832912727673,0,NA,69.98,NA,NA,88.18,NA,7,NA,64,NA,9,NA,64,0,NA,NA,NA,572,NA,2160,2040,NA,NA,51,197,7.72,0.156301087833759,NA,NA,NA,0,1878.04,8,-16,NA,222.94,11.85,1,117,0,3,NA,11.62,0,3
67,"201410",0,NA,NA,NA,NA,NA,2868,NA,NA,1500,NA,NA,NA,NA,544,NA,NA,NA,42,32,12,1426,36,NA,NA,0,182,NA,0,-1,1500,0,0.133832912727673,4,NA,NA,0,-1,NA,NA,0,NA,3,NA,0,NA,3,NA,-3,NA,209.58,544,NA,NA,2500,209.58,NA,47,NA,NA,0.079926420595367,0,836,209.58,1,NA,NA,-60,-3,NA,4.19,0,2056,0,0,NA,NA,NA,0
68,"201401",0,0,0,0,0,NA,1930,NA,NA,500,278,NA,255,NA,NA,NA,123,600,29,12,12,502,16,72.92,NA,12,NA,NA,12,NA,500,31,0.133832912727673,4,NA,NA,NA,NA,NA,NA,8,NA,NA,15,10,NA,NA,0,NA,NA,NA,NA,NA,1000,600,NA,NA,37,NA,230.3,-0.231735369185606,NA,NA,NA,0,NA,17,NA,NA,404.78,NA,NA,823,NA,NA,NA,211.3,124.88,NA
69,"201405",0,26,0,0,0,NA,809,NA,53.77,500,329,NA,NA,70.96,NA,85.81,NA,1000,NA,0,6,NA,0,60.31,NA,0,NA,NA,0,NA,500,NA,0.133832912727673,0,430.16,NA,NA,NA,NA,369,3,NA,NA,NA,5,567.68,NA,NA,NA,NA,NA,NA,600.67,500,1500,NA,NA,32,NA,419.79,-0.354107585360257,NA,NA,NA,1,890.42,8,NA,NA,482.48,NA,NA,-41,NA,NA,NA,423.93,153.15,NA
70,"201404",0,67,0,1,2,NA,226,71.98,61.23,1000,NA,113.63,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1000,NA,0.0571981886428283,0,209.96,274.94,NA,NA,155.97,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1000,1000,NA,NA,30,NA,NA,-0.411786729965823,NA,NA,NA,1,1192.46,NA,NA,NA,NA,NA,NA,53,NA,NA,NA,NA,NA,NA
71,"201407",0,0,0,0,0,15.99,4774,NA,39.99,3000,301,NA,NA,280.85,1034,NA,0,NA,51,27,12,918,39,168.47,15.99,0,668,NA,0,NA,3000,0,0.133832912727673,12,39.99,NA,NA,NA,NA,540,7,NA,NA,NA,11,546.7,-1,0,NA,NA,NA,1034,NA,8607.81,3000,NA,NA,70,15,225.89,0.721630021341369,NA,NA,NA,0,860.01,11,-5,NA,306.32,NA,0,47,0,0,NA,390.42,0,0
72,"201411",0,0,0,0,0,81.97,2899,NA,NA,700,145,NA,NA,NA,342,NA,NA,700,31,20,12,459,26,97.47,81.97,0,0,NA,0,-6,700,NA,0.133832912727673,6,NA,NA,0,-6,NA,NA,3,0,-6,NA,6,NA,-6,NA,-6,0,113.6,342,NA,1400,700,113.6,113.6,63,81,NA,0.412255795406189,0,NA,113.6,0,NA,4,-78,-6,146.95,NA,0,378,0,0,340.8,NA,0,0
73,"201402",0,56,0,0,5,86.12,461,NA,44.56,819,NA,19.99,NA,NA,NA,NA,NA,1050,NA,0,12,NA,0,NA,314.83,0,NA,NA,0,NA,819,NA,0.090634138151029,0,311.92,39.99,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1638,NA,NA,NA,71,285,NA,0.721630021341369,NA,NA,NA,1,648.09,NA,NA,NA,NA,NA,NA,-6,NA,NA,NA,NA,NA,NA
74,"201408",0,64,0,1,5,NA,3287,NA,NA,1960.3,672,NA,257,25.13,NA,NA,NA,NA,24,13,12,760,26,269.6,NA,2,NA,422,4,NA,3920.6,NA,0.133832912727673,13,NA,NA,NA,NA,NA,175,4,NA,NA,5,8,175.95,NA,NA,NA,NA,NA,NA,NA,1960.3,3920.6,NA,NA,35,NA,604.08,-0.30845333657335,NA,NA,NA,0,NA,18,NA,NA,948.72,NA,NA,587,NA,NA,NA,881.22,271.93,NA
75,"201402",1,87,0,1,1,NA,876,NA,66.14,2668,231,NA,NA,11.49,937,NA,0,NA,NA,0,12,NA,0,28.98,NA,0,563,NA,0,-3,2668,0,0.133832912727673,0,529.12,NA,0,-6,NA,22,4,0,-3,NA,5,22.99,10,0,-6,0,360.22,359,NA,9775.51,4000,360.22,360.22,38,NA,170.23,-0.231735369185606,0,NA,360.22,1,NA,8,-660,-80,231.87,NA,0,-55,0,0,360.22,133.48,0,0
76,"201409",0,14,0,0,0,43.18,635,NA,NA,791.06,NA,NA,NA,51.98,NA,89.56,NA,2291.06,NA,0,12,NA,0,NA,215.94,0,NA,43,0,NA,3082.12,NA,0.133832912727673,0,NA,NA,NA,NA,NA,259,0,NA,NA,NA,0,259.93,NA,NA,NA,NA,NA,NA,653.28,NA,791.06,NA,NA,35,215,139.85,-0.30845333657335,NA,NA,NA,1,981.26,NA,NA,NA,NA,NA,NA,190,NA,NA,NA,193.89,NA,NA
77,"201408",1,107,1,1,1,NA,341,76.16,22.38,390,NA,NA,NA,NA,NA,32.58,NA,390,NA,0,5,NA,0,NA,NA,0,NA,NA,0,NA,390,NA,0.090634138151029,0,81.96,NA,NA,NA,260.9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,117.76,NA,390,NA,NA,31,NA,NA,-0.411786729965823,NA,NA,NA,1,1565.61,NA,NA,NA,NA,NA,NA,28,NA,NA,NA,NA,NA,NA
78,"201411",1,85,0,1,1,33.81,391,NA,41.77,1000,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,270.48,0,NA,113,0,NA,2000,NA,0.090634138151029,0,292.39,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1000,NA,NA,47,181,NA,0.079926420595367,NA,NA,NA,1,250,NA,NA,NA,NA,NA,NA,-4,NA,NA,NA,NA,NA,NA
79,"201402",0,37,0,0,4,83.1,1206,NA,154.14,1000,300,NA,366,59.08,1106,19.25,0,3900,NA,0,12,NA,0,63.51,386.86,1,744,NA,3,4,2250,0,0.133832912727673,0,912.96,NA,0,4,NA,307,12,4.19,4,18,12,472.64,4,0,4,NA,209.3,370,57.77,5703.54,4710.01,209.3,209.3,45,284,426.8,-0.0304781166421273,NA,NA,209.3,0,764.16,22,-99,4,452,NA,0,-12,0,0,209.3,368.73,149.7,0
80,"201405",0,0,0,0,0,NA,1406,NA,NA,1000,220,NA,331,63.72,503,NA,15,3500,NA,0,12,NA,0,84.85,NA,6,139,NA,8,1,1000,10,0.133832912727673,0,NA,NA,NA,1,NA,254,10,NA,1,10,11,254.89,1,0,-1,NA,184.16,503,NA,1000,2000,184.16,NA,44,NA,141.85,-0.059298901120992,NA,NA,184.16,0,NA,8,-39,-1,222.68,NA,0,644,0,0,NA,212.77,0,0
81,"201401",0,55,0,0,1,NA,4632,NA,103.97,900,108,26.79,1037,NA,1284,NA,47,NA,102,48,12,1626,70,32.48,NA,9,1088,711,11,NA,900,8,0.133832912727673,22,509.56,133.97,NA,NA,NA,NA,10,NA,NA,31,11,NA,NA,0,NA,NA,NA,1087,NA,1800,NA,NA,NA,69,NA,324.16,0.721630021341369,NA,1672,NA,0,5315.31,6,NA,NA,109.97,NA,0,-45,0,0,NA,112.84,0,0
82,"201408",0,34,0,0,1,NA,1045,105.3,NA,1000,409,98.73,NA,57.4,332,79.98,NA,2825.46,NA,0,6,NA,0,81.98,NA,0,244,464,0,4,3049.46,NA,0.133832912727673,0,NA,394.92,0,4,367.93,291,5,0,4,NA,8,459.2,4,NA,4,3.94,277.52,77,159.97,4549.46,1500,243.42,223.813333333333,32,NA,199.71,-0.354107585360257,0,NA,209.32,0,508.99,10,-188,0,409.92,NA,0,96,0,0,555.04,153.4,0,0
83,"201404",0,80,0,1,1,NA,1004,83.45,36.23,400,466,91.27,NA,43.99,NA,56,NA,NA,NA,0,10,NA,0,93.22,NA,0,NA,729,0,NA,400,NA,0.133832912727673,0,168.16,456.43,NA,NA,333.82,219,4,NA,NA,NA,8,219.96,NA,NA,NA,NA,NA,NA,280,400,400,NA,NA,32,NA,485.65,-0.354107585360257,NA,NA,NA,0,308.3,10,NA,NA,466.12,NA,NA,47,NA,NA,NA,754.02,0,NA
84,"201407",0,6,0,0,0,41.58,1068,NA,NA,1500,197,0.99,NA,149.85,282,88.27,NA,NA,NA,0,12,NA,0,50.49,207.93,0,239,778,0,-1,4500,NA,0.133832912727673,0,NA,0.99,0,-1,NA,855,9,NA,-1,NA,11,858.72,-1,NA,-81,NA,259.69,282,617.89,4500,1500,259.69,259.69,55,207,27.24,0.219380082347677,NA,NA,NA,0,2218.19,11,-1062,-81,262.97,NA,0,100,0,0,NA,78.9,64.45,0
85,"201404",0,49,0,0,1,NA,706,NA,69.99,600,NA,35.99,NA,128.51,NA,NA,NA,NA,NA,0,10,NA,0,NA,NA,0,NA,421,0,NA,600,NA,0.133832912727673,0,139.98,71.98,NA,NA,NA,480,0,NA,NA,NA,0,481.29,NA,NA,NA,NA,NA,NA,NA,600,600,NA,NA,31,NA,282.71,-0.411786729965823,NA,NA,NA,1,2842.2,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,291.7,NA,NA
86,"201402",1,158,6,2,2,56.36,875,33.18,NA,500,308,NA,NA,54.45,294,27.99,NA,500,NA,0,12,NA,0,114.25,132.93,0,109,NA,0,21,500,0,0.133832912727673,0,NA,NA,2,21,117.95,189,3,4,21,NA,4,279.33,21,NA,21,NA,99.88,294,139.97,1320,320,99.88,NA,32,130,174.62,-0.354107585360257,NA,NA,NA,1,1430.85,15,-2,21,312.58,NA,1,224,1,1,199.76,539.62,0,1
87,"201408",0,23,0,0,0,126.61,2444,63.69,85.95,1200,390,52.98,528,118.78,1330,NA,125,NA,95,29,12,2321,31,121.47,419.85,11,1150,NA,11,4,2700,10,0.133832912727673,2,495.02,98.96,0,4,370.89,466,10,NA,4,20,11,469.93,4,0,4,8.84,442,245,NA,6446.4,3200,294.58,442,68,416,307.95,0.648196909605187,NA,1672,147.16,0,5113.63,16,-1223,-36,394.93,0,0,13,0,0,NA,409.29,0,0
88,"201404",0,4,0,0,0,91.28,999,15.99,NA,713.41,106,14,251,98.1,1398,NA,0,3000,NA,0,12,NA,0,38.04,638.96,0,1003,740,0,2,713.41,0,0.133832912727673,0,NA,14,0,2,15.99,417,8,5.3,2,8,9,606.76,30,0,2,0,132.66,367,NA,2913.41,713.41,132.66,132.66,68,501,159.32,0.648196909605187,0,NA,132.66,0,1566,11,-30,2,136.39,NA,0,101,0,1,397.98,150.11,28.44,1
89,"201404",0,21,0,0,0,NA,684,17.97,44.87,800,278,11.21,NA,53.13,NA,53.5,NA,NA,NA,0,12,NA,0,56.87,NA,0,NA,527,0,NA,1600,NA,0.133832912727673,0,314.09,78.47,NA,NA,143.76,259,0,NA,NA,NA,0,375.24,NA,NA,NA,NA,NA,NA,374.54,800,800,NA,NA,45,NA,273.89,-0.0304781166421273,NA,NA,NA,1,558.34,7,NA,NA,398.09,NA,NA,-76,NA,NA,NA,281.64,119.15,NA
90,"201402",1,159,3,2,2,NA,191,62.19,71.81,2500,NA,19.32,NA,NA,21,NA,NA,1900,NA,0,12,NA,0,NA,NA,0,15,NA,0,NA,6900,NA,0.0571981886428283,0,446.67,57.96,NA,NA,246.01,NA,0,NA,NA,NA,0,NA,NA,NA,NA,0,NA,17,NA,8800,NA,NA,NA,25,NA,NA,-0.411786729965823,NA,NA,NA,1,266.44,NA,NA,NA,NA,NA,0,-20,0,0,NA,NA,NA,0
91,"201410",1,16,0,0,0,NA,2177,NA,15,1000,65,86.37,NA,20,NA,NA,40,NA,18,16,12,397,19,13.19,NA,2,NA,618,2,NA,2000,10,0.133832912727673,3,30.01,431.89,NA,NA,NA,60,0,NA,NA,NA,1,60,NA,0,NA,NA,NA,NA,NA,NA,1000,NA,NA,74,NA,167.14,0.721630021341369,NA,NA,NA,1,471.13,5,NA,NA,65.97,NA,NA,84,NA,NA,NA,252.43,0,NA
92,"201407",0,0,0,0,0,39.13,553,4.99,NA,800,NA,NA,NA,38.22,NA,51.92,NA,NA,NA,0,8,NA,0,NA,117.95,0,NA,NA,0,NA,800,NA,0.090634138151029,0,NA,NA,NA,NA,4.99,203,0,NA,NA,NA,0,305.76,NA,NA,NA,NA,NA,NA,288.37,800,800,NA,NA,31,116,0,-0.411786729965823,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,219,NA,NA,NA,45.11,NA,NA
93,"201409",0,19,0,0,0,NA,3515,NA,55.07,1500,548,278.57,344,NA,860,NA,212,3300,81,52,12,2626,65,183.62,NA,9,853,900,10,18,3000,40,0.133832912727673,13,385.49,835.74,NA,18,NA,NA,7,NA,18,8,11,NA,18,0,18,2.62,130.96,182,NA,2400,6600,NA,130.96,54,NA,257.36,0.219380082347677,NA,1254,83.15,0,1245.11,18,-2661,1,581.72,0,1,67,1,1,NA,260,28.91,1
94,"201410",0,0,0,0,0,115.89,840,NA,70.62,1085.98,277,115.94,NA,171.93,459,2.32,NA,2131.04,NA,0,12,NA,0,83.24,555.37,0,210,NA,0,6,2171.96,0,0.133832912727673,0,282.5,222.92,4.3,6,NA,249,2,3.85,6,NA,3,252.91,6,NA,1,0,149.95,210,2.32,1522.53,2608.51,107.64,192.26,24,411,491.74,-0.411786729965823,4.3,NA,107.64,1,522.52,10,-336,1,279.3,0,0,17,0,0,769.04,327.25,0,0
95,"201408",1,6,0,0,0,304.31,565,114.28,36.49,800,NA,49.96,NA,125.25,NA,112.76,NA,NA,NA,0,12,NA,0,NA,635.3,0,NA,NA,0,NA,1600,NA,0.090634138151029,0,82.75,59.96,NA,NA,423.87,290,0,NA,NA,NA,0,293.84,NA,NA,NA,NA,NA,NA,255.88,800,800,NA,NA,36,604,0,-0.231735369185606,NA,NA,NA,1,1321.3,NA,NA,NA,NA,NA,NA,-18,NA,NA,NA,102.18,NA,NA
96,"201408",0,51,0,0,1,56.18,604,NA,75.51,1042.07,NA,34.79,NA,79.88,NA,89.35,NA,NA,NA,0,12,NA,0,NA,393.26,0,NA,NA,0,NA,1042.07,NA,0.133832912727673,0,454.14,173.96,NA,NA,NA,171,0,NA,NA,NA,0,171.66,NA,NA,NA,NA,NA,NA,714.8,1042.07,2084.14,NA,NA,29,268,45.89,-0.411786729965823,NA,NA,NA,1,1075.05,NA,NA,NA,NA,NA,NA,-14,NA,NA,NA,88.9,NA,NA
97,"201407",0,21,0,0,0,143.61,1378,88.96,64.36,1000,280,80.46,736,124.61,1169,44.98,0,500,NA,0,6,NA,0,110.95,400.89,8,1011,831,9,NA,1700,0,0.133832912727673,0,232.57,222.93,NA,NA,225.93,312,9,NA,4,30,12,315.9,9,0,NA,NA,NA,611,119.96,2200,1600,NA,NA,47,397,211.64,0.079926420595367,NA,NA,NA,0,473.12,13,NA,NA,284.89,4.44,0,34,0,0,NA,766.36,0,0
98,"201412",1,4,0,0,0,91.98,557,69.4,60.38,950,NA,43.18,NA,49.18,NA,34.99,NA,NA,NA,0,10,NA,0,NA,225.95,0,NA,329,0,NA,1900,NA,0.090634138151029,0,301.92,179.93,NA,NA,347.05,245,0,NA,NA,NA,0,245.94,NA,NA,NA,NA,NA,NA,139.96,NA,950,NA,NA,45,224,0,-0.0304781166421273,NA,NA,NA,1,559.38,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,8.99,NA,NA
99,"201407",0,11,0,0,0,35.84,3009,NA,NA,1000,918,NA,870,92.76,510,NA,NA,1000,113,38,3,2514,39,187.4,286.72,3,156,884,6,0,1000,0,0.133832912727673,1,NA,NA,0,0,NA,461,12,0,0,29,12,463.84,0,NA,-1,NA,100.63,510,NA,1000,1500,100.63,NA,46,183,770.8,-0.016208722718011,0,418,100.63,0,NA,27,-91,-1,1114.65,0,0,450,0,0,201.26,1479.47,192,0
100,"201405",0,0,0,0,0,12.71,292,NA,NA,700,NA,20.99,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,101.68,0,NA,NA,0,NA,700,NA,0.090634138151029,0,NA,41.98,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,700,700,NA,NA,45,66,NA,-0.0304781166421273,NA,NA,NA,1,1487.29,NA,NA,NA,NA,NA,NA,147,NA,NA,NA,NA,NA,NA
101,"201412",0,20,0,0,0,17.38,3023,40.74,NA,2000,161,11.22,NA,43.57,537,68.12,NA,10212.49,20,7,10,358,35,44.46,86.94,0,350,212,0,-2,3000,0,0.133832912727673,28,NA,56.12,0,-2,115.92,217,5,0,34,NA,6,217.87,34,NA,-2,0,253.69,114,250.88,894,6500,253.69,274.5925,39,86,NA,-0.231735369185606,NA,NA,NA,0,516.87,7,-173,-2,162.34,0,1,167,0,1,1014.76,NA,0,1
102,"201402",0,19,0,0,0,NA,707,NA,43.31,150,NA,NA,NA,203.34,NA,95.29,NA,NA,NA,0,6,NA,0,NA,NA,0,NA,502,0,NA,150,NA,0.133832912727673,0,129.95,NA,NA,NA,NA,281,0,NA,NA,NA,0,321.13,NA,NA,NA,NA,NA,NA,285.89,300,NA,NA,NA,35,NA,161.7,-0.30845333657335,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,779.17,NA,NA
103,"201410",0,11,0,0,0,NA,2913,18,18.08,800,NA,23.44,NA,NA,NA,NA,NA,NA,18,16,12,203,23,NA,NA,0,NA,153,0,NA,1600,NA,0.133832912727673,7,144.64,164.08,NA,NA,36,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,800,NA,NA,45,NA,NA,-0.0304781166421273,NA,418,NA,1,1846.56,NA,NA,NA,NA,NA,NA,-38,NA,NA,NA,NA,NA,NA
104,"201401",1,179,3,1,2,131.99,529,75.98,50.78,1291.73,NA,21.68,NA,NA,NA,NA,NA,1291.73,NA,0,12,NA,0,NA,459.99,0,NA,NA,0,NA,1291.73,NA,0.090634138151029,0,253.91,43.37,NA,NA,75.98,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2583.46,NA,NA,NA,48,459,NA,0.079926420595367,NA,NA,NA,1,1214.48,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA
105,"201408",1,28,0,0,0,NA,165,NA,34.29,800,NA,43.45,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,1600,NA,0.0571981886428283,0,274.32,108.76,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,800,800,NA,NA,30,NA,NA,-0.411786729965823,NA,NA,NA,1,336.74,NA,NA,NA,NA,NA,NA,-49,NA,NA,NA,NA,NA,NA
106,"201401",0,0,0,0,0,NA,223,26.63,28.95,260,NA,52.47,NA,NA,NA,NA,NA,NA,NA,0,6,NA,0,NA,NA,0,NA,NA,0,NA,260,NA,0.0571981886428283,0,64.93,205.94,NA,NA,133.16,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,520,NA,NA,NA,37,NA,NA,-0.231735369185606,NA,NA,NA,1,2111.95,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA
107,"201402",0,0,0,0,0,NA,1655,NA,NA,1000,499,NA,932,65.47,NA,NA,102,NA,13,6,12,489,7,183.18,NA,10,NA,NA,11,NA,1000,12,0.133832912727673,1,NA,NA,NA,NA,NA,261,11,NA,NA,20,12,261.91,NA,719.88,NA,NA,NA,NA,NA,3000,NA,NA,NA,55,NA,372.41,0.219380082347677,NA,1254,NA,0,NA,11,NA,NA,502.83,NA,NA,700,NA,NA,NA,341.51,0,NA
108,"201405",0,24,0,0,0,NA,641,27.32,NA,1550,NA,245.91,NA,111.29,NA,39.99,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,466,0,NA,1550,NA,0.133832912727673,0,NA,492.88,NA,NA,81.97,453,0,NA,NA,NA,0,673.09,NA,NA,NA,NA,NA,NA,39.99,1550,1550,NA,NA,52,NA,51.85,0.156301087833759,NA,NA,NA,1,2032.18,NA,NA,NA,NA,NA,NA,119,NA,NA,NA,105.54,NA,NA
109,"201407",1,19,0,0,0,NA,217,76.97,32.6,800,NA,19.79,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,NA,0,NA,800,NA,0.0571981886428283,0,163,98.99,NA,NA,384.9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,800,800,NA,NA,44,NA,NA,-0.059298901120992,NA,NA,NA,1,132.5,NA,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,NA
110,"201406",1,11,0,0,0,NA,244,143.51,80.89,1500,NA,16.86,NA,NA,NA,NA,NA,NA,NA,0,12,NA,0,NA,NA,0,NA,143,0,NA,1500,NA,0.0571981886428283,0,606.18,118.02,NA,NA,629.75,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1500,1500,NA,NA,62,NA,NA,0.357323965312407,NA,NA,NA,1,484.75,NA,NA,NA,NA,NA,NA,-77,NA,NA,NA,NA,NA,NA
